"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"PDCL.B",3.54701273638064e-21,-0.303751072751175,0.039,0.25,1.19513047139609e-16,"B","PDCL"
"CARD16.B",3.61319931101711e-21,-0.396119670927254,0.161,0.422,1.21743137585411e-16,"B","CARD16"
"SDCCAG8.B",3.64920581048605e-21,-0.32615571020418,0.137,0.395,1.22956340578517e-16,"B","SDCCAG8"
"MYD88.B",3.85098833317564e-21,-0.323538957500873,0.078,0.309,1.2975520089802e-16,"B","MYD88"
"COPRS.B",4.38299399342988e-21,-0.301635279254268,0.061,0.282,1.47680599614627e-16,"B","COPRS"
"SH3BGRL.B",4.39184859997323e-21,-0.366236029671608,0.55,0.765,1.47978946727498e-16,"B","SH3BGRL"
"AHCYL1.B",4.51224145054876e-21,-0.355591781211073,0.068,0.292,1.5203546343479e-16,"B","AHCYL1"
"PRDX3.B",4.57153269632456e-21,-0.319013886070368,0.154,0.422,1.5403322266996e-16,"B","PRDX3"
"RENBP.B",4.72517508420697e-21,-0.272201766650444,0.037,0.245,1.5921004928727e-16,"B","RENBP"
"ATM.B",5.20370770065389e-21,0.507160731885667,0.362,0.214,1.75333727265832e-16,"B","ATM"
"SERINC2.B",5.34424637872465e-21,-0.281633158698533,0.012,0.201,1.80069037484748e-16,"B","SERINC2"
"ATG3.B",6.16292703360203e-21,-0.230153253447774,0.134,0.395,2.07653663470187e-16,"B","ATG3"
"TMEM59.B",6.22270070511066e-21,-0.385795078808397,0.447,0.693,2.09667677557999e-16,"B","TMEM59"
"ABHD2.B",6.43611549927023e-21,-0.364829668310414,0.046,0.257,2.16858475632411e-16,"B","ABHD2"
"UBE2E2.B",6.73418994595415e-21,-0.287696672034882,0.108,0.354,2.26901796038979e-16,"B","UBE2E2"
"TMEM53.B",6.82641748946416e-21,-0.273931276458267,0.015,0.204,2.30009310890005e-16,"B","TMEM53"
"SSR3.B",7.82606873281264e-21,-0.224448663204917,0.306,0.626,2.63691559883389e-16,"B","SSR3"
"TNF.B",8.63150926809884e-21,0.332502699619114,0.122,0.036,2.90830073279322e-16,"B","TNF"
"MYOF.B",8.86033975936554e-21,-0.364027595429486,0.044,0.25,2.98540287852063e-16,"B","MYOF"
"HEBP1.B",9.3033971719657e-21,-0.27515453971288,0.037,0.241,3.13468664312212e-16,"B","HEBP1"
"IL7R.B",9.5947966948974e-21,-0.59347055548084,0.049,0.254,3.23287079837873e-16,"B","IL7R"
"PTP4A2.B",9.64163608671543e-21,-0.313490237310003,0.24,0.531,3.2486528630579e-16,"B","PTP4A2"
"PTBP3.B",1.03496133289966e-20,-0.312170583099586,0.122,0.374,3.48719871507212e-16,"B","PTBP3"
"C15orf48.B",1.10366408418679e-20,-0.703503380169896,0.061,0.27,3.71868576525896e-16,"B","C15orf48"
"DAAM1.B",1.12676885112396e-20,0.492032405784041,0.208,0.087,3.79653496697708e-16,"B","DAAM1"
"ISG15.B",1.13667432234305e-20,-0.64798549880536,0.188,0.439,3.82991046170268e-16,"B","ISG15"
"TMEM30A.B",1.17428698972833e-20,-0.37613303902591,0.103,0.336,3.95664258319063e-16,"B","TMEM30A"
"FUT8.B",1.18134831638406e-20,0.227267165552274,0.115,0.032,3.98043501722445e-16,"B","FUT8"
"MSN.B",1.23977779800389e-20,-0.373610089268411,0.254,0.538,4.17730731259431e-16,"B","MSN"
"CMC2.B",1.28704999936325e-20,-0.298630381083152,0.09,0.323,4.33658626785455e-16,"B","CMC2"
"CSF1R.B",1.29808808578211e-20,-0.39019976212977,0.024,0.216,4.37377799623424e-16,"B","CSF1R"
"AQP9.B",1.38848049947455e-20,-0.38456121428147,0.027,0.222,4.67834619492954e-16,"B","AQP9"
"MOB3B.B",1.4011090470399e-20,-0.344810867326765,0.037,0.239,4.72089682309624e-16,"B","MOB3B"
"SFTPB.B",1.40307003239275e-20,-0.343464336948095,0.379,0.677,4.72750416714414e-16,"B","SFTPB"
"NCOA4.B",1.4778474209143e-20,-0.333408113459346,0.142,0.395,4.97945910002866e-16,"B","NCOA4"
"SLC35F6.B",1.48816104085441e-20,-0.28968232378514,0.032,0.23,5.01420981105486e-16,"B","SLC35F6"
"C2.B",1.79645844048864e-20,-0.326344709560555,0.02,0.208,6.05298706938241e-16,"B","C2"
"BSG.B",1.82439061851278e-20,-0.36504790830845,0.286,0.564,6.14710175001697e-16,"B","BSG"
"CHMP3.B",1.85682419022902e-20,-0.322077574382253,0.203,0.476,6.25638342655766e-16,"B","CHMP3"
"UBE2L6.B",1.90032441148069e-20,-0.273210929963088,0.186,0.46,6.40295307204303e-16,"B","UBE2L6"
"SMARCB1.B",1.91482728401202e-20,0.561841685589291,0.315,0.18,6.4518190507501e-16,"B","SMARCB1"
"RP11-356N1.2.B",1.92282027974247e-20,-0.269588193678132,0.005,0.185,6.47875065056427e-16,"B","RP11-356N1.2"
"LTBR.B",1.95980958536297e-20,-0.291468722856774,0.015,0.201,6.60338241692199e-16,"B","LTBR"
"ANAPC11.B",2.01225402343167e-20,-0.341133768875314,0.286,0.584,6.78008870655067e-16,"B","ANAPC11"
"NFIC.B",2.28336101432868e-20,-0.31718741214437,0.059,0.276,7.69355660167907e-16,"B","NFIC"
"OGFRL1.B",2.31014550311714e-20,-0.334024031638369,0.022,0.213,7.7838042582029e-16,"B","OGFRL1"
"EGR2.B",2.39469019366484e-20,-0.392673336691534,0.024,0.216,8.0686691385343e-16,"B","EGR2"
"TM6SF1.B",2.42314740779431e-20,-0.248026937153124,0.015,0.201,8.16455287582215e-16,"B","TM6SF1"
"AP2M1.B",2.44734643539951e-20,-0.34116513390275,0.249,0.531,8.24608907943512e-16,"B","AP2M1"
"ABHD12.B",2.48772835287643e-20,-0.266392227360911,0.039,0.243,8.38215191218184e-16,"B","ABHD12"
"PCMT1.B",2.50656516855985e-20,-0.316464238050757,0.137,0.385,8.44562067894556e-16,"B","PCMT1"
"IER5.B",2.59936615976355e-20,-0.339027138600074,0.068,0.286,8.75830433870732e-16,"B","IER5"
"EPAS1.B",2.60182147417964e-20,-0.271230591481007,0.032,0.231,8.76657727510087e-16,"B","EPAS1"
"ATP5J.B",2.61012978893533e-20,-0.362445985768622,0.416,0.705,8.7945713108387e-16,"B","ATP5J"
"GYG1.B",2.63700940622437e-20,-0.308616660289381,0.073,0.292,8.88513949333238e-16,"B","GYG1"
"COA6.B",2.7841531449461e-20,-0.325387041770584,0.103,0.336,9.38092560658139e-16,"B","COA6"
"CEBPD.B",2.89219068089297e-20,-0.412101122848312,0.037,0.237,9.74494728020078e-16,"B","CEBPD"
"PDE4B.B",3.10424996309689e-20,0.304353792198705,0.2,0.08,1.04594598256587e-15,"B","PDE4B"
"ATP2C1.B",3.11797864220384e-20,-0.31912201350103,0.029,0.224,1.05057172370416e-15,"B","ATP2C1"
"TMED5.B",3.13715844880754e-20,-0.27513486549245,0.159,0.423,1.05703416774121e-15,"B","TMED5"
"MDM2.B",3.18036005253324e-20,-0.357975298695651,0.081,0.304,1.07159051610055e-15,"B","MDM2"
"CDC42BPB.B",3.29250101837384e-20,-0.265650738415765,0.02,0.207,1.10937529313088e-15,"B","CDC42BPB"
"FCHO2.B",3.35551192158257e-20,-0.30531184015668,0.022,0.212,1.13060618685803e-15,"B","FCHO2"
"SH2B3.B",3.54215752294473e-20,-0.262022161774533,0.051,0.261,1.193494555781e-15,"B","SH2B3"
"C19orf70.B",3.84627285418083e-20,-0.315307402807317,0.284,0.569,1.29596317548769e-15,"B","C19orf70"
"SECTM1.B",3.95312495214377e-20,-0.384029895693021,0.017,0.201,1.33196592137532e-15,"B","SECTM1"
"CHMP7.B",4.60008442643587e-20,0.380048345105812,0.159,0.057,1.5499524466433e-15,"B","CHMP7"
"RIN3.B",4.73739465212961e-20,-0.279635610068681,0.039,0.239,1.59621775408855e-15,"B","RIN3"
"CD58.B",4.82754611248249e-20,-0.30871054424412,0.115,0.355,1.62659338713985e-15,"B","CD58"
"ZCCHC2.B",5.20501826288949e-20,-0.326470388398058,0.027,0.219,1.75377885349798e-15,"B","ZCCHC2"
"HSD17B11.B",5.22353025306376e-20,-0.366688173814281,0.24,0.517,1.7600162834673e-15,"B","HSD17B11"
"PPDPF.B",5.31150808065239e-20,-0.373612515409412,0.689,0.815,1.78965953269502e-15,"B","PPDPF"
"SPRY1.B",5.41729344609728e-20,-0.411718318409816,0.02,0.205,1.82530285372802e-15,"B","SPRY1"
"KAT8.B",5.60038799499276e-20,-0.258470271824435,0.034,0.232,1.88699473103286e-15,"B","KAT8"
"FUCA1.B",5.69555366201308e-20,-0.329681150111171,0.039,0.238,1.91905985087869e-15,"B","FUCA1"
"PNPLA2.B",6.58341887835572e-20,-0.269667065545194,0.039,0.238,2.21821715687318e-15,"B","PNPLA2"
"ST3GAL6.B",6.81195495574823e-20,-0.259780896050496,0.01,0.189,2.29522010278981e-15,"B","ST3GAL6"
"SDSL.B",6.88007513982916e-20,-0.257291401067658,0.012,0.192,2.31817251761404e-15,"B","SDSL"
"RPS19.B",6.98450940752506e-20,0.214348105401226,0.998,0.988,2.35336059977149e-15,"B","RPS19"
"IER2.B",7.30862853985036e-20,0.56826357113105,0.494,0.363,2.46256930021718e-15,"B","IER2"
"LILRB4.B",7.44017379666667e-20,-0.491508139627089,0.046,0.243,2.50689215904887e-15,"B","LILRB4"
"OSBPL11.B",7.575993577195e-20,-0.320707414051322,0.071,0.287,2.55265527590008e-15,"B","OSBPL11"
"LRRC25.B",7.63935069255829e-20,-0.278299940597892,0.012,0.194,2.57400282235059e-15,"B","LRRC25"
"PTP4A1.B",7.66634537821127e-20,-0.314476990972868,0.098,0.329,2.58309841173451e-15,"B","PTP4A1"
"THEMIS2.B",8.0668525459477e-20,-0.305095535208261,0.181,0.45,2.71804529683162e-15,"B","THEMIS2"
"MKNK1.B",8.24643269993665e-20,-0.270313543072147,0.071,0.291,2.77855303391665e-15,"B","MKNK1"
"MRPL14.B",8.35458560446659e-20,-0.294331530905188,0.176,0.441,2.81499407356897e-15,"B","MRPL14"
"ZFHX3.B",8.44859179086778e-20,-0.330129819869538,0.032,0.226,2.84666851801499e-15,"B","ZFHX3"
"PRNP.B",8.94842898840898e-20,-0.300047521907574,0.093,0.322,3.01508366335452e-15,"B","PRNP"
"NDUFA1.B",8.99424175109569e-20,-0.3295331998665,0.528,0.757,3.03051981561418e-15,"B","NDUFA1"
"CLDN7.B",9.0586996028977e-20,-0.284361800456209,0.024,0.21,3.05223824420035e-15,"B","CLDN7"
"ESD.B",9.47233006376475e-20,-0.349971136096529,0.188,0.455,3.1916068916849e-15,"B","ESD"
"GAPLINC.B",1.04205043886948e-19,-0.284926028402174,0.01,0.186,3.51108474872682e-15,"B","GAPLINC"
"NFKBIA.B",1.05854076454587e-19,-0.403352046414837,0.362,0.635,3.56664725206084e-15,"B","NFKBIA"
"ARL8B.B",1.07475760462607e-19,-0.301486233521464,0.09,0.319,3.62128827302708e-15,"B","ARL8B"
"FBXL5.B",1.14089974084948e-19,-0.297904015953625,0.088,0.313,3.84414758681825e-15,"B","FBXL5"
"ANXA11.B",1.14879189087169e-19,-0.350667782729069,0.269,0.537,3.87073939710309e-15,"B","ANXA11"
"RHOG.B",1.16105865345173e-19,-0.319231553083762,0.269,0.557,3.91207102694027e-15,"B","RHOG"
"PHYH.B",1.18303054885584e-19,-0.253858575583666,0.037,0.232,3.98610313131486e-15,"B","PHYH"
"PLCG2.B",1.21855771942722e-19,0.491203311904736,0.279,0.146,4.10580837983808e-15,"B","PLCG2"
"KIF16B.B",1.25153366628668e-19,-0.315808341652504,0.022,0.205,4.21691753518636e-15,"B","KIF16B"
"MYCBP2.B",1.29845668423462e-19,0.513564783454519,0.389,0.248,4.37501995186014e-15,"B","MYCBP2"
"PHLDA1.B",1.32698815366242e-19,-0.375792523968256,0.032,0.223,4.47115388495017e-15,"B","PHLDA1"
"FAM96B.B",1.43325740147894e-19,-0.2785102740846,0.235,0.521,4.82921748854315e-15,"B","FAM96B"
"CAST.B",1.46721071603387e-19,-0.369279642175591,0.377,0.658,4.94361978660452e-15,"B","CAST"
"TIMM8B.B",1.48855942521063e-19,-0.299312860737537,0.205,0.476,5.0155521273047e-15,"B","TIMM8B"
"ALAS1.B",1.51449011675946e-19,-0.258830045120422,0.024,0.213,5.10292299940931e-15,"B","ALAS1"
"COX6B1.B",1.51521826584463e-19,-0.297940701382615,0.685,0.842,5.1053764249369e-15,"B","COX6B1"
"NDUFS8.B",1.5545174369701e-19,-0.299099583349873,0.227,0.501,5.23779105212704e-15,"B","NDUFS8"
"PLA2G15.B",1.56957798920361e-19,-0.261674133638667,0.022,0.208,5.28853607682264e-15,"B","PLA2G15"
"DOCK11.B",1.59389301199341e-19,-0.275165130796205,0.064,0.278,5.3704631146106e-15,"B","DOCK11"
"GNG2.B",1.60637345215906e-19,0.226904081749516,0.115,0.033,5.41251470970473e-15,"B","GNG2"
"ANAPC16.B",1.60993931899728e-19,0.416746402111936,0.68,0.616,5.42452954142944e-15,"B","ANAPC16"
"HTATIP2.B",1.64574461411873e-19,-0.266902097954792,0.093,0.319,5.54517190281166e-15,"B","HTATIP2"
"CCND2.B",1.72330608522072e-19,0.37047379241322,0.139,0.046,5.8065075235427e-15,"B","CCND2"
"ACO1.B",1.72572554933147e-19,-0.291265679642414,0.034,0.226,5.81465966591744e-15,"B","ACO1"
"DMXL2.B",1.86114872330332e-19,-0.313153988564275,0.029,0.218,6.27095450829821e-15,"B","DMXL2"
"UBL5.B",1.9609339575633e-19,-0.306357685812476,0.636,0.816,6.60717087661377e-15,"B","UBL5"
"CFDP1.B",2.08876955373492e-19,-0.307235144530843,0.156,0.41,7.03790013435445e-15,"B","CFDP1"
"RNF181.B",2.21181103324204e-19,-0.294781081923301,0.208,0.478,7.45247609540572e-15,"B","RNF181"
"CTNNA1.B",2.22312315287463e-19,-0.29381051022911,0.095,0.322,7.49059115129579e-15,"B","CTNNA1"
"SFXN1.B",2.2457925138329e-19,0.205462171787689,0.11,0.031,7.56697329610856e-15,"B","SFXN1"
"DNAJC15.B",2.35185598871758e-19,-0.298589299386615,0.247,0.536,7.92434356838502e-15,"B","DNAJC15"
"EPB41L3.B",2.72159524456265e-19,-0.327778646330979,0.024,0.208,9.17014301702939e-15,"B","EPB41L3"
"CTBP2.B",2.80050548406576e-19,-0.285290385381984,0.02,0.2,9.43602317801117e-15,"B","CTBP2"
"LINC00116.B",2.86570281635457e-19,-0.283164971777894,0.115,0.355,9.6556990694251e-15,"B","LINC00116"
"GABARAP.B",2.90311353887407e-19,-0.556432839514371,0.232,0.475,9.78175075788229e-15,"B","GABARAP"
"FUCA2.B",3.06528766434649e-19,-0.274128241542464,0.046,0.246,1.03281802562491e-14,"B","FUCA2"
"MAPKAPK3.B",3.49424244909411e-19,-0.2685261699868,0.044,0.241,1.17735005079777e-14,"B","MAPKAPK3"
"FDX1.B",4.09908797271293e-19,-0.384113915003929,0.144,0.375,1.38114670152589e-14,"B","FDX1"
"CYBB.B",4.53361108012055e-19,-0.653342696904472,0.293,0.534,1.52755491733582e-14,"B","CYBB"
"ENPP4.B",4.64627962302453e-19,-0.245632601637016,0.054,0.256,1.56551745618188e-14,"B","ENPP4"
"FAM50A.B",5.15012838894595e-19,-0.274438138699524,0.073,0.284,1.73528425937145e-14,"B","FAM50A"
"RXRA.B",5.31428800749112e-19,-0.277954495626362,0.024,0.208,1.79059620124406e-14,"B","RXRA"
"CDC42.B",5.56512306474584e-19,-0.327486791962693,0.538,0.807,1.87511256543546e-14,"B","CDC42"
"AKR1C2.B",5.57608175946876e-19,-0.419118584347183,0.01,0.181,1.8788049880354e-14,"B","AKR1C2"
"NDUFA6.B",5.89301566256022e-19,-0.322554243883312,0.242,0.514,1.98559269734304e-14,"B","NDUFA6"
"SDHB.B",6.18182130135141e-19,-0.279988942958685,0.139,0.379,2.08290286927734e-14,"B","SDHB"
"SNX2.B",6.32752403300338e-19,-0.31354957704699,0.244,0.519,2.13199594768016e-14,"B","SNX2"
"LAP3.B",6.33358275371854e-19,-0.36049462055629,0.169,0.414,2.13403737303792e-14,"B","LAP3"
"PABPC4.B",6.48651896563924e-19,-0.306521484699496,0.352,0.638,2.18556770028249e-14,"B","PABPC4"
"OASL.B",6.81744938526473e-19,-0.280579890785416,0.01,0.181,2.2970713958711e-14,"B","OASL"
"LAMTOR1.B",6.86573886141756e-19,-0.385373326904089,0.372,0.616,2.31334205196603e-14,"B","LAMTOR1"
"PDGFC.B",6.88509294531594e-19,-0.275834397215053,0.002,0.168,2.31986321699475e-14,"B","PDGFC"
"MMP24-AS1.B",7.45871399076797e-19,-0.271747424668409,0.105,0.331,2.51313909204936e-14,"B","MMP24-AS1"
"PSMB9.B",7.79983194369885e-19,0.513341636395475,0.528,0.425,2.62807537510989e-14,"B","PSMB9"
"TGFB1.B",7.84440694641185e-19,-0.291104580609227,0.144,0.389,2.64309447652401e-14,"B","TGFB1"
"IFNGR2.B",7.9283567059272e-19,-0.299683786609543,0.164,0.413,2.67138050849511e-14,"B","IFNGR2"
"NUDT16.B",8.07769475662529e-19,-0.295759409458517,0.061,0.264,2.72169847129733e-14,"B","NUDT16"
"SNX3.B",8.24795076559103e-19,-0.37172660692631,0.518,0.748,2.77906453095824e-14,"B","SNX3"
"STAC.B",8.32653445290515e-19,-0.264801768861947,0.007,0.175,2.80554251856186e-14,"B","STAC"
"IVNS1ABP.B",8.45560898984475e-19,-0.285849635882099,0.105,0.334,2.84903289303829e-14,"B","IVNS1ABP"
"ATP6V1A.B",8.57444055359201e-19,-0.343611464020013,0.117,0.345,2.88907200012729e-14,"B","ATP6V1A"
"SPG20.B",8.59747189770376e-19,-0.250292171963995,0.051,0.25,2.89683218121231e-14,"B","SPG20"
"SFT2D1.B",9.0598771405613e-19,-0.326084903168357,0.293,0.565,3.05263500374072e-14,"B","SFT2D1"
"AIMP1.B",9.09100672622981e-19,-0.291247184288138,0.213,0.48,3.06312380633587e-14,"B","AIMP1"
"CMIP.B",9.88474931781525e-19,-0.293521859037121,0.083,0.3,3.33056743514467e-14,"B","CMIP"
"MYO1F.B",1.05957110937176e-18,-0.294354608294854,0.098,0.316,3.5701188959172e-14,"B","MYO1F"
"AC079767.4.B",1.09885284402114e-18,0.502115011020775,0.171,0.068,3.70247477264483e-14,"B","AC079767.4"
"GIMAP4.B",1.14082276224108e-18,-0.303009603162792,0.037,0.225,3.84388821509511e-14,"B","GIMAP4"
"MPC2.B",1.24890963794898e-18,-0.26511074257481,0.152,0.399,4.2080761341053e-14,"B","MPC2"
"ARHGAP10.B",1.32591374318767e-18,-0.254391724776741,0.015,0.186,4.46753376629655e-14,"B","ARHGAP10"
"CERS6.B",1.34290764284898e-18,-0.301792623534703,0.017,0.192,4.52479301181535e-14,"B","CERS6"
"ITSN2.B",1.4285870577217e-18,0.482664351271356,0.394,0.26,4.81348123228749e-14,"B","ITSN2"
"GNB1.B",1.5393020581396e-18,-0.253158200275143,0.169,0.428,5.18652435469558e-14,"B","GNB1"
"VPS35.B",1.56727847897502e-18,-0.278593096165399,0.154,0.406,5.28078810705844e-14,"B","VPS35"
"DDX21.B",1.56822942235693e-18,-0.311938452109505,0.379,0.673,5.28399221568944e-14,"B","DDX21"
"SEMA3C.B",1.57441787154901e-18,-0.290959450773221,0.012,0.182,5.30484357639723e-14,"B","SEMA3C"
"ZDHHC20.B",1.6028403184758e-18,-0.301912057596176,0.056,0.251,5.40061016907237e-14,"B","ZDHHC20"
"SSB.B",1.61068080874312e-18,-0.353856596818404,0.244,0.51,5.42702791697907e-14,"B","SSB"
"MID1IP1.B",1.72132587833848e-18,-0.288172076276793,0.046,0.238,5.79983541447366e-14,"B","MID1IP1"
"DAPK1.B",1.72597410405026e-18,-0.270676358962981,0.034,0.217,5.81549714618694e-14,"B","DAPK1"
"PLEKHO2.B",1.8049967540059e-18,-0.24569979763918,0.044,0.238,6.08175606294748e-14,"B","PLEKHO2"
"PTGER4.B",1.87965107839234e-18,-0.284372819224164,0.044,0.236,6.33329634353516e-14,"B","PTGER4"
"VASP.B",1.95304886473099e-18,-0.330439416891533,0.271,0.536,6.5806028448246e-14,"B","VASP"
"ADTRP.B",1.9831252852923e-18,-0.277827635878449,0.007,0.173,6.68194233626386e-14,"B","ADTRP"
"POLM.B",2.0222655489058e-18,0.299235077022583,0.139,0.048,6.81382154048319e-14,"B","POLM"
"MINOS1.B",2.14399018052268e-18,-0.343819683025068,0.433,0.687,7.22396051425311e-14,"B","MINOS1"
"IL1RAP.B",2.28863074630153e-18,-0.35637221020775,0.024,0.2,7.71131243658837e-14,"B","IL1RAP"
"MSRB2.B",2.41980100009619e-18,-0.252267380891059,0.039,0.227,8.1532774897241e-14,"B","MSRB2"
"FAM195A.B",2.44591564507637e-18,-0.245524229357334,0.078,0.29,8.24126817452032e-14,"B","FAM195A"
"FOLR3.B",2.62806272262834e-18,-0.604379617036555,0.01,0.177,8.85499453762391e-14,"B","FOLR3"
"PICALM.B",2.8824594802162e-18,-0.30784113523532,0.108,0.327,9.71215897264046e-14,"B","PICALM"
"BTF3L4.B",2.8869641119683e-18,-0.289929702122686,0.178,0.432,9.72733687886599e-14,"B","BTF3L4"
"CSDE1.B",3.03455320111329e-18,-0.333578166204546,0.34,0.616,1.02246235558311e-13,"B","CSDE1"
"SGK3.B",3.04076085044344e-18,-0.276402144152331,0.032,0.214,1.02455396094841e-13,"B","SGK3"
"SYPL1.B",3.18284874374759e-18,0.537929491366453,0.413,0.286,1.07242905571831e-13,"B","SYPL1"
"ATP5I.B",3.23454429180159e-18,-0.296072132545983,0.609,0.806,1.08984735367963e-13,"B","ATP5I"
"DYNC1I2.B",3.26093621188281e-18,-0.336372803070579,0.257,0.535,1.09873984723179e-13,"B","DYNC1I2"
"GUSB.B",3.38521829118155e-18,-0.258226439308566,0.078,0.288,1.14061545103071e-13,"B","GUSB"
"TMBIM4.B",3.4618513610426e-18,-0.346131931603684,0.359,0.632,1.16643619758969e-13,"B","TMBIM4"
"VTI1B.B",3.78086412024733e-18,-0.283229726188282,0.152,0.392,1.27392435667614e-13,"B","VTI1B"
"HIGD1A.B",3.84611268162023e-18,-0.272547487744605,0.083,0.292,1.29590920694512e-13,"B","HIGD1A"
"SLC3A2.B",4.08339713024808e-18,-0.252999415271312,0.169,0.415,1.37585982906579e-13,"B","SLC3A2"
"ITPK1.B",4.13296411623204e-18,-0.251898158918412,0.034,0.219,1.39256092932322e-13,"B","ITPK1"
"MYL12A.B",4.18308155201914e-18,-0.303389462245605,0.76,0.867,1.40944749813733e-13,"B","MYL12A"
"CCPG1.B",4.31758913763073e-18,-0.282463768059652,0.134,0.368,1.4547684840333e-13,"B","CCPG1"
"KCNE3.B",4.32298526478891e-18,-0.274466575541664,0.007,0.169,1.45658665511798e-13,"B","KCNE3"
"RPN1.B",4.60972587560184e-18,-0.279769137920555,0.142,0.378,1.55320103652528e-13,"B","RPN1"
"DSC2.B",4.88462318415616e-18,-0.264507650614981,0.01,0.173,1.64582493566958e-13,"B","DSC2"
"GPI.B",4.92572104142618e-18,-0.264129314808033,0.115,0.341,1.65967244769814e-13,"B","GPI"
"NUS1.B",5.59213811493924e-18,-0.280610572431992,0.059,0.255,1.88421501644763e-13,"B","NUS1"
"TCEAL8.B",5.76684315151508e-18,-0.27551325671775,0.181,0.434,1.94308013147149e-13,"B","TCEAL8"
"SCAND1.B",5.84606812896014e-18,-0.26806777927008,0.22,0.483,1.96977419537183e-13,"B","SCAND1"
"CPPED1.B",6.10804958505179e-18,-0.304926250976529,0.029,0.207,2.05804622718735e-13,"B","CPPED1"
"ARHGAP15.B",6.24922391744893e-18,0.399825646794571,0.205,0.092,2.10561350674524e-13,"B","ARHGAP15"
"MARCH2.B",7.04847780246236e-18,-0.240308824762374,0.029,0.206,2.37491411076167e-13,"B","MARCH2"
"GLMP.B",7.08589357808653e-18,-0.252111755151825,0.015,0.181,2.38752098220047e-13,"B","GLMP"
"FOSL2.B",7.39584592663516e-18,-0.342286099449635,0.022,0.192,2.49195632652045e-13,"B","FOSL2"
"FAM120A.B",7.51769953863445e-18,-0.313280318106033,0.159,0.401,2.53301368254749e-13,"B","FAM120A"
"TEX2.B",7.60761703203034e-18,-0.250840464124989,0.017,0.185,2.5633104827723e-13,"B","TEX2"
"CDCP1.B",7.651889938339e-18,-0.258873195975529,0.01,0.172,2.57822779582394e-13,"B","CDCP1"
"RNPEP.B",7.79780626285425e-18,-0.246118746523497,0.061,0.257,2.62739284220611e-13,"B","RNPEP"
"EIF4E2.B",8.2021174860885e-18,-0.230610948085889,0.108,0.333,2.76362146576266e-13,"B","EIF4E2"
"TRAPPC3.B",8.3864551507296e-18,-0.253807104172951,0.144,0.378,2.82573219848683e-13,"B","TRAPPC3"
"ABRACL.B",9.53998171619204e-18,-0.237554540130868,0.2,0.46,3.21440143945374e-13,"B","ABRACL"
"OTUD1.B",9.84175954058781e-18,-0.323249430090933,0.029,0.204,3.31608245960566e-13,"B","OTUD1"
"HADHB.B",1.01173557177648e-17,-0.284373206536713,0.142,0.376,3.40894183554369e-13,"B","HADHB"
"ARID5B.B",1.01386650679718e-17,0.413704909608608,0.357,0.209,3.41612180800241e-13,"B","ARID5B"
"HSD3B7.B",1.0823794484952e-17,-0.242697165126513,0.012,0.175,3.64696931375974e-13,"B","HSD3B7"
"GOLIM4.B",1.08595210403709e-17,-0.276008689342746,0.068,0.266,3.65900701934259e-13,"B","GOLIM4"
"MYL12B.B",1.11946162536521e-17,-0.322740142333881,0.597,0.796,3.77191400050553e-13,"B","MYL12B"
"ARRB1.B",1.138144369005e-17,-0.209428140856968,0.007,0.167,3.83486363692544e-13,"B","ARRB1"
"COMMD9.B",1.16137105653533e-17,-0.232182382203735,0.064,0.264,3.91312363789015e-13,"B","COMMD9"
"MPST.B",1.23671359160557e-17,-0.241591055302837,0.066,0.263,4.1669827755558e-13,"B","MPST"
"MRFAP1.B",1.28772522805192e-17,-0.261113715372465,0.183,0.435,4.33886138339814e-13,"B","MRFAP1"
"ACAA2.B",1.31208118283162e-17,-0.264408273926528,0.09,0.302,4.42092633743288e-13,"B","ACAA2"
"PGLS.B",1.37751212843014e-17,-0.318987978200219,0.247,0.508,4.6413893655325e-13,"B","PGLS"
"ARL8A.B",1.46402230668374e-17,-0.234703266476911,0.046,0.23,4.93287676014018e-13,"B","ARL8A"
"HDAC1.B",1.567380917742e-17,0.474166530183896,0.257,0.134,5.28113326423988e-13,"B","HDAC1"
"FFAR4.B",1.61698410586494e-17,-0.27166701010964,0.005,0.161,5.44826624630133e-13,"B","FFAR4"
"TIPARP.B",1.62084840399574e-17,-0.304687447823615,0.022,0.19,5.46128661242323e-13,"B","TIPARP"
